Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
17.7,0.92604693715169,162.721,978.7260000000001,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
17.6,0.9294568187738637,161.8868,4094.67,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.85,0.8723848063951499,39.7506,721.0614,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.5,0.94048275004616,185.1266,4795.0916,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.799999999999999,0.9942317147951459,150.8024,3339.6528,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.6,1.0047208980029683,140.8154,1843.6002,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11.0,1.0170768276777982,158.063,2659.8709999999996,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.75,1.0192219512304137,240.188,5992.2,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.96,0.8888888888888888,89.4146,2645.2234,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.6,1.527815594590683,118.0124,592.562,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.5,0.9336543531418104,199.7426,593.2278,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.02,0.9608258781007244,82.425,1414.825,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.1,0.9333075166651832,147.6418,1471.418,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5.785,0.9310779400898458,262.6252,524.6504,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.65,0.9344170056975952,40.3164,502.0132,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,1.5617277330109804,190.1872,567.2616,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.19,0.9241603356609548,197.81099999999998,2946.165,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.15,0.8333333333333331,196.31099999999998,3338.987,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16.2,1.01915309425449,183.7608,2940.1728,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7.72,0.931077935275679,78.8986,623.1888,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.6,0.9390228344207411,56.2588,1030.6584,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8.35,0.9275067615338715,76.5354,1805.6496,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.6,1.5717317131273931,55.6588,114.5176,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0,0.8704928836249808,264.0884,4504.8028,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19.0,0.8740008488183306,129.8336,3451.5072,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8.895,0.9348909923378141,207.4296,2492.7552,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.0,1.0107163679360225,78.5618,402.809,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.1,0.9368755198075467,144.7786,2600.6148,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.269999999999998,0.8999999999999999,91.8488,2716.4640000000004,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.5,0.8747287877054212,75.8696,2386.2272,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.25,0.870492879238155,259.7962,8028.8822,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.6,0.878292056797016,93.3778,1314.2892,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.85,0.874000866835439,218.7166,4136.6154,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.6,0.8760887570380275,187.7556,3004.0896,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.3,0.8829432668125985,187.85299999999998,2656.542,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18.599999999999998,0.9344755742588147,55.2588,2748.4224,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17.6,1.4641166599066038,111.3202,337.5606,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.35,0.9483147627096592,101.0016,2631.2416,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10.195,0.9310779362650606,112.2886,2557.3378,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.5,0.8749847598359808,138.518,2376.906,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.98,0.8704928742674839,56.0614,2597.2858,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11.0,0.9382413967239871,40.948,319.584,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5.92,0.9296325760160924,47.7692,492.69199999999995,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,0.9988808402435746,232.73,2796.36,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.2,1.0527682680205772,45.1086,669.1289999999999,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9.395,0.9237238340046785,42.3112,980.0576,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.75,0.8714000058534693,96.3752,1342.2528,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.7,0.9982383473495957,133.1942,2782.3782,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.39,1.5560143933022756,162.8868,327.5736,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.185,0.9178236819599582,47.4692,1576.6144,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.6,0.8731863905847487,244.917,2916.204,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.1,0.9221155201662347,151.3366,3022.732,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.8,0.8782920631899059,108.9938,1071.938,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
12.85,0.879676615873985,46.106,792.302,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.65,0.8733323561621461,231.9668,3225.1352,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.655,0.8672149529992182,146.6102,1895.5326,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.935,0.9499149962446475,261.591,3155.8920000000003,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
12.099999999999998,1.6148105928176544,74.967,229.701,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.1,1.5560144036577344,189.9846,191.0846,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.645,0.8333333333333334,41.8112,894.8352,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.775,1.458820828724409,110.7228,331.5684,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.65,0.8731863727100564,57.2272,1174.4712,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.64,1.0047208993020003,95.012,1864.24,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.325,0.8796766146336811,93.2146,1733.0774,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8.645,0.9287671687905837,94.741,1061.951,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8.97,0.8760887595475148,55.7956,1037.3164,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.855000000000002,1.504241867130997,219.3482,219.0482,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.405,0.9260469406048061,198.6742,2388.8904,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.349999999999998,0.8704928829297187,90.6462,2406.2012,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.195,0.9339756728594674,240.1538,1442.1228,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.935,0.9296325983001071,103.5332,1230.3984,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.5,1.6192315980628624,159.0262,159.1262,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.88,0.9334840351867437,152.2682,1829.6184,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.7,0.9178236913075258,162.52100000000002,4567.388,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.3,0.876502763929914,145.3786,2745.0934,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.0,0.9988808281573298,169.4474,4211.185,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
21.25,0.9221155076146218,146.0102,2916.204,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12.35,1.0006230410612105,59.2246,984.7182,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4.805,0.9205695164079042,124.3704,3004.0896,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.85,0.9995180284499747,43.9428,351.5424,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.7,0.9294568204911882,49.8034,631.8442,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.63,0.9334195269181382,173.9422,4138.6128,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.935,0.951854159538487,261.291,2892.901,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8.39,0.9942317214746338,112.7176,1832.2816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.85,1.0151914111388511,126.7704,1752.3856,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.765,0.9222899162213586,37.5164,656.4788,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.75,0.8760887622431547,240.5538,3845.6608,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.894999999999998,1.6148105896660832,55.5588,229.0352,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.235,0.9990697420218696,181.895,732.38,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16.0,0.9178236845214109,43.4086,847.5634,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.13,0.9500103780929394,55.0298,539.298,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.1,0.8782920683805368,127.2362,1635.8706,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.7,0.9982383470889089,121.4072,2450.144,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.5,0.8760887654664574,261.7568,1845.5976,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.695,0.9328695833529747,156.7972,3427.5384,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.695,1.0189269844624544,220.8456,5084.0488,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.0,1.0654183327364668,229.8668,4837.7028,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.59,0.9288589891300648,62.6168,639.168,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.35,1.0047208987564247,197.0742,2587.9646,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.3,0.8782920745818148,93.8804,1470.0864,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11.349999999999998,0.9445084957149391,102.4016,2428.8384,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.75,0.9334840240993537,248.775,3745.125,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.75,0.9260469459691556,178.56599999999997,2516.724,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
10.0,0.8333333333333334,245.0144,3185.1872,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.299999999999999,0.9551838442630969,35.2874,988.0472,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.35,0.8782920762280043,110.257,1757.7120000000002,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.7,1.0006230285441478,113.9176,2519.3872,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.35,1.0164239703315443,167.0816,1510.0344,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.7,0.9990697492220111,112.0202,337.5606,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.599999999999998,0.9251308160101189,196.1136,6026.8216,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.7,0.8762942007104038,124.902,2909.546,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.06,0.8826991474614896,59.5904,761.6752,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.35,0.8333333333333333,52.4008,809.6128,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.849999999999998,1.5315371949430066,62.7194,123.8388,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.96,0.9306142074605959,90.9146,1459.4336,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.650000000000002,1.5315371964694313,54.7298,107.8596,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.599999999999998,0.9178236954099611,37.919000000000004,768.9989999999999,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.15,0.9310779360441912,184.195,2746.425,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.5,0.9169764399577328,146.7102,4374.306,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.5,1.556014388756499,102.7332,205.0664,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.5,1.5608570686080168,177.4028,354.2056,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.2,0.8765027641243935,114.8492,1506.0396,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11.6,0.9222899419033216,226.2404,1800.3232,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.0,1.0031395395558558,102.0016,1518.024,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
19.35,0.87400085631293,119.7098,1325.6078,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.2,1.4641166695523924,228.0352,458.0704,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.2,0.9988808358463575,97.5752,1534.0032,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11.150000000000002,0.9470879882853226,45.2744,905.488,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,0.8704928841405783,87.4198,2267.7148,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.365,0.8747287933709297,171.0764,3263.7516,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
21.2,0.8181818181818182,173.6738,2954.1546,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.15,0.9266905038155281,150.6708,2106.5912,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.35,1.004720889174973,112.7518,683.1108,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.5,0.9233929495598976,33.3874,282.2992,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9.6,0.9334778257159015,188.1872,1701.7848,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.5,0.9237238305139497,91.7488,1358.2320000000002,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.85,0.8745633957149236,36.3506,607.2096,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.195,0.9327072133040888,141.7838,1685.8056,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.2,1.004720891901984,178.6028,2302.3364,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.96,0.9292024034812857,161.8894,2750.4198,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.0,0.9327072034624737,45.4086,981.3892,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.425,0.9348909908618882,133.0626,1442.7886,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.5,0.8704928782083138,262.7568,7646.0472,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.1,1.0031395351699401,170.9106,1539.9954,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.6,1.4641166680034252,82.2276,243.6828,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.299999999999999,1.5315371980598949,179.166,359.532,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.395,1.0151914007826977,236.9932,4242.4776,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.2,0.8763640830441379,147.0418,2354.2688,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.42,0.8782920839593635,188.9872,2458.1336,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.25,0.922115516454899,142.0154,2127.231,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.25,0.9205197673546005,193.3794,8388.4142,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.6,0.9310779406007004,94.641,2799.6890000000003,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.349999999999998,0.9130445252364104,148.705,1797.66,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.825,0.9334195268592462,155.1998,2460.7968,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.405,1.0657367761905494,208.9296,2700.4848,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.7,0.9287671739470496,250.5724,4026.7584,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.6,0.879676615239523,75.667,1301.639,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.6,1.4641166684080762,44.2086,44.6086,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.894999999999998,0.9287446547478574,144.0102,5394.9774,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.0,0.9942317079202139,163.1526,3946.8624,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.099999999999998,0.870492884170667,88.18299999999999,1438.128,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.195,0.9333075245676379,139.0838,3652.5788,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.1,0.8727201445883028,172.4422,3621.2862,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8.895,0.8870875932984557,175.937,529.311,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.945,1.459394685849241,262.291,1314.955,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.3,0.9275067661063496,103.7648,2804.3496,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.0,0.9241603440008779,155.2972,3894.93,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.385,0.9302312906390534,34.3874,388.1614,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.0,0.8740008709234882,47.9034,583.2408,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20.1,0.936875524514372,150.9366,3476.1418,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11.1,0.9260469387390465,189.2846,3630.6074,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.175,0.874000873522467,35.4874,388.1614,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.5,0.888888888888889,88.25399999999999,1298.31,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.75,0.8782920555189356,73.7038,1404.1722,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.549999999999999,0.9178236990944023,102.3332,1948.1308,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.25,1.05025930661133,261.591,3418.883,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.88,1.0146012494939611,155.3998,2153.1972,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.099999999999998,0.917823689164055,54.2956,1310.2944,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.3,0.8796766184753737,147.6076,3251.7672,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.075,0.876088764285127,143.0128,1150.5024,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.365,0.8333333333333333,59.7536,980.0576,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.349999999999998,0.8676854290592864,125.20200000000001,2783.0440000000003,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9.3,0.8745633877509663,247.0802,1228.401,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.92,0.9288589959459742,50.3692,591.2304,26,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.6,0.8745633894922319,42.6086,133.8258,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.15,0.9990697507464742,52.0982,578.5802,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.8,0.8740008672779905,198.2084,3769.7596,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6.765,1.0010958855324463,106.1306,1672.4896,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.3500000000000005,0.9344755587666863,242.6512,12117.56,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.15,1.5560143849822752,181.695,549.285,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.034999999999998,1.0456169727135405,263.191,6574.775,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.7,1.0047208961362695,122.9072,490.0288,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.3,0.9215224132436075,149.9708,2106.5912,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.42,0.8764947228374945,61.5194,866.8716,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.6,0.9222898665650944,170.4422,2759.0752,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.235,1.0047208971370831,149.3076,1921.4988,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.825000000000001,0.8704928809777646,162.6894,2588.6304,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.15,0.9310779333890588,89.6856,703.0848,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.65,1.0010958795705063,106.3938,3751.783,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.7,0.9271417373707401,73.2354,1504.7079999999999,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.0,0.9241603429778052,76.7986,2648.5524,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.1,0.8727970476684311,256.1356,6358.39,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.0,0.9315179231712987,226.2404,4725.8484,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.35,0.9000000000000001,118.9124,3199.8348,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.0,0.9260469444840604,103.1332,1948.1308,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.5,0.9988808416911967,40.0822,1257.0304,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8.3,0.8745633866555834,38.0506,531.3084,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.2,0.9347150080744863,130.131,1038.6480000000001,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
